;dur_ttl;dur_outer;l_dur_ttl;l_dur_outer
243.77.192.99;1937.646865843;1242.7763938905;0.0;0.0
244.85.231.73;1749.97806549393;1631.2563419374271;0.0;0.0
247.105.224.243;12.254953384410001;0.9942054748539999;0.0;0.0
247.108.106.2;4.75716590881;0.571966171265;0.0;0.0
248.157.194.135;108.96801948550001;50.4019260407;0.0;0.0
248.168.100.254;17541.3665771609;16664.62707519236;0.0;0.0
248.168.100.46;262564.2178058357;246057.7371120772;0.0;0.0
248.168.12.110;4843.04499626481;4573.959589004;0.0;0.0
248.168.13.118;4.9159526825;1.19090080261;0.0;0.0
248.168.8.74;80907.10473059093;77353.22046282772;0.0;0.0
248.168.99.114;151544.1544056095;143062.3605251173;0.0;0.0
248.168.99.154;4617.074012755899;4378.542184834299;0.0;0.0
248.205.176.100;143.317937850976;115.05270004311001;0.0;0.0
248.205.176.101;30.065774917592;9.126424789429999;0.0;0.0
248.205.176.102;3.5829544067400003;0.531196594238;0.0;0.0
248.205.176.103;241.16492271467;209.983348846409;0.0;0.0
248.205.176.105;18.32270622253;1.707077026367;0.0;0.0
248.205.176.106;31.237125396739998;9.583473205564001;0.0;0.0
248.205.176.107;2.59208679199;0.0;0.0;0.0
248.205.176.108;25.120258331269998;8.439302444454999;0.0;0.0
248.205.176.109;117.44976043697;89.2889499664;0.0;0.0
248.205.176.110;67.69680976871999;26.979923248337002;0.0;0.0
248.205.176.111;10.03813743592;1.1608600616449998;0.0;0.0
248.205.176.120;8.543968200688001;0.6539821624759999;0.0;0.0
248.205.176.121;84.09023284902;55.2320480346;0.0;0.0
248.205.176.122;57.759761810306;44.372797012339994;0.0;0.0
248.205.176.123;8.842945098880001;0.0;0.0;0.0
248.205.176.124;96.14586830133999;81.16698265072601;0.0;0.0
248.205.176.96;60.24003028876;26.695489883455;0.0;0.0
248.205.176.97;210.86001396214;187.42609024070998;0.0;0.0
248.205.176.98;120.76592445395;108.89792442299999;0.0;0.0
248.205.176.99;83.57119560235999;23.396253585803997;0.0;0.0
248.41.0.38;1377.74205208332;1306.1504363980712;0.0;0.0
248.41.112.106;557289.2341614274;527225.011348698;0.0;0.0
248.41.112.138;7768.05329323411;7064.2211437153;0.0;0.0
248.41.114.211;33581830.88875073;26532058.787344947;32895821.03848696;25919647.368668597
248.41.118.74;38157.77349473539;36349.76243974088;0.0;0.0
248.41.184.199;93643.44429967398;87299.47328569504;0.0;0.0
248.41.185.200;26816.78032875805;25656.557559957022;0.0;0.0
248.41.3.82;434495.2428339652;399383.78095650795;0.0;0.0
248.41.6.230;2687.4749660443103;2568.660259247271;0.0;0.0
249.172.206.125;5013.221740719517;90.97623825077801;0.0;0.0
249.172.229.225;795.893907547;593.485832214;0.0;0.0
249.172.70.31;0.665903091431;0.0;0.0;0.0
249.230.185.175;9738.55400084483;5999.945402138064;0.0;0.0
25.156.58.179;4.55379486084;0.600099563599;0.0;0.0
25.21.169.218;136186.79404307308;114648.96917338145;0.0;0.0
25.42.167.96;22440.264701835415;19264.849662777087;0.0;0.0
250.15.7.24;37904.373168930484;36453.75037190654;0.0;0.0
250.171.120.109;144304.76903920577;132265.56825636452;0.0;0.0
250.171.122.10;370918.2717803089;355630.87534908147;0.0;0.0
250.171.122.6;63983.71291162147;60985.76331139379;0.0;0.0
250.171.123.172;5137.06588744945;4889.950275419824;0.0;0.0
250.171.124.19;1760.97512245604;1642.132997512959;0.0;0.0
250.171.126.139;38562.76249884981;35357.78570174903;0.0;0.0
250.186.189.209;60.4841709137;44.1205501556;0.0;0.0
250.186.191.24;268967.2069549642;236960.59727645494;0.0;0.0
250.186.227.10;19728.172302226965;18801.19824408806;0.0;0.0
252.168.10.155;4.9569606781;1.21283531189;0.0;0.0
252.168.11.102;17555.360078826587;16750.985622414206;0.0;0.0
252.168.11.45;1205.58404922282;1146.0876464849368;0.0;0.0
252.168.13.209;341.15290641823;322.257995605;0.0;0.0
252.168.14.212;13397.949933995516;11781.718492514006;0.0;0.0
252.168.155.78;12698.038339613;8292.363405231;0.0;0.0
252.168.16.154;30.6739807129;13.392448425289999;0.0;0.0
252.168.16.185;111.706018448;89.64991569520001;0.0;0.0
252.168.16.201;18532.16266634116;17392.475366592193;0.0;0.0
252.168.16.225;5682.811021804;2100.6269454936;0.0;0.0
252.168.16.59;16806.28705024203;16517.278909678327;16801.92613601168;16516.32285117613
252.168.17.176;46290.53020477219;41307.542324069924;0.0;0.0
252.168.17.196;1337.08596229857;1243.976593020464;0.0;0.0
252.168.17.216;41860.55254936845;38364.46690559065;41855.52263260514;38363.5399341551
252.168.18.141;120614.55321313838;110384.43040848167;120607.83243181209;110384.43040848167
252.168.18.45;47167.372465110166;42181.9412708223;0.0;0.0
252.168.19.70;88.3629322052;71.9013214111;0.0;0.0
252.168.20.96;49177.122831347806;46245.498418804564;0.0;0.0
252.168.21.6;355952.72994045436;340616.8038843632;0.0;0.0
252.168.21.84;461194.31376448105;403585.84094051423;0.0;0.0
252.168.23.217;8554.594755167751;8283.722400671435;0.0;0.0
252.168.233.119;4706.868886948295;4182.918548583026;4705.22189140386;4182.918548583026
252.168.249.174;137309.18526650395;130892.41552351529;0.0;0.0
252.168.25.13;453.03297042821;435.95790863;0.0;0.0
252.168.25.2;98.1621742248;61.065912246699995;0.0;0.0
252.168.25.211;28247.074127217325;25805.888891210074;0.0;0.0
252.168.25.44;51860.893964800256;49725.88348386504;0.0;0.0
252.168.26.120;4923.922538757999;4708.9462280279995;0.0;0.0
252.168.26.169;412247.31731413346;384838.8004303651;0.0;0.0
252.168.26.55;10754.820585246282;9622.27845192079;10754.820585246282;9622.27845192079
252.168.26.57;6170.78876495375;5517.5507068672405;6170.78876495375;5517.5507068672405
252.168.4.220;104961.1253738798;80037.99915314575;0.0;0.0
252.168.7.65;2096.91882133509;1980.791807174;0.0;0.0
252.168.8.208;10499.619245525779;9587.446212773404;0.0;0.0
252.168.8.22;1281.15296363718;1219.3124294276367;0.0;0.0
252.182.45.108;20294.241189957527;19268.14603805642;0.0;0.0
253.134.122.67;964.261054993;101.33814811709999;0.0;0.0
253.142.114.41;2234.4849109668;2010.03646850248;0.0;0.0
253.142.186.137;4270.6189155619395;4030.5516719801462;0.0;0.0
253.142.186.141;8559.58414077148;8086.530685421251;0.0;0.0
253.27.102.7;176.09691619871;117.314338684065;0.0;0.0
253.27.185.7;3761.60407066448;520.0519561766259;0.0;0.0
253.27.214.26;80.85417747497002;0.530004501343;0.0;0.0
253.27.9.27;62.6482963562;1.17826461792;0.0;0.0
253.27.95.107;4.72211837769;0.579118728638;0.0;0.0
254.101.29.42;17358.219146739048;16124.16863441604;0.0;0.0
254.123.163.144;49.52597618102;17.618179321289997;0.0;0.0
254.28.195.128;1807.34109878055;1667.885065082559;0.0;0.0
254.28.195.132;26.6199111938;14.8940086365;0.0;0.0
254.28.195.135;1.70207023621;0.0;0.0;0.0
254.28.195.139;476.02701187099996;428.318023682;0.0;0.0
254.28.195.141;461.046218872;427.83570289600004;0.0;0.0
254.28.195.142;346.25482559213003;325.9141445158;0.0;0.0
254.28.195.193;150.2590179446;122.19381332406;0.0;0.0
254.28.195.195;94.034910202;86.9052410126;0.0;0.0
254.28.195.198;4.740953445430001;0.555038452148;0.0;0.0
254.28.195.199;96.5750217438;86.4419937134;0.0;0.0
254.28.195.200;482.03992843599997;433.165550232;0.0;0.0
254.28.195.202;214.9982452393;194.41318511970002;0.0;0.0
254.28.195.203;1736.477136607;1607.7146530149998;0.0;0.0
254.28.195.204;136.654138565;118.99089813200001;0.0;0.0
254.28.195.205;195.02997398370002;177.02507972709998;0.0;0.0
254.28.195.207;4274.18065072018;3923.395395281288;0.0;0.0
254.28.77.36;4.59694862366;1.3031959533700002;0.0;0.0
254.59.65.100;62715.760469430934;58146.092414834;0.0;0.0
254.59.65.101;18577.08764076539;16971.06647490286;0.0;0.0
254.59.65.99;76331.3736915386;61581.590414043705;0.0;0.0
254.73.32.251;4278.748035435049;3874.2854595158715;0.0;0.0
254.73.35.203;25.776147842399997;13.89503479;0.0;0.0
255.160.51.108;3924.142122264;3701.808929448277;0.0;0.0
255.160.52.221;28671.437501915538;27113.004922857795;0.0;0.0
255.160.52.245;39438.95149230848;36508.06975363306;0.0;0.0
255.201.16.159;117.34318733236;106.66489601100001;0.0;0.0
255.201.21.45;1304.49390411016;1233.410835264775;0.0;0.0
255.201.27.129;31440.092563623453;29372.98154832218;0.0;0.0
255.201.27.57;327915.7028198265;316159.10530092637;0.0;0.0
255.21.216.232;37015.80357551725;31568.84050369515;0.0;0.0
255.238.14.190;1367.47813225022;1248.7115859989308;0.0;0.0
255.47.121.7;120880.92756265655;115569.46182250652;0.0;0.0
255.47.161.215;22017.575502399617;21061.82599068381;0.0;0.0
255.47.161.252;11753.488779056159;11266.625165947436;0.0;0.0
255.47.204.105;31431.838274001544;29159.666061399337;0.0;0.0
255.47.28.27;7904.701232904239;7384.333610531416;0.0;0.0
255.47.29.228;188604.66790198022;180767.91882510495;0.0;0.0
255.47.29.230;4185.9731674206905;3994.9750900271;0.0;0.0
255.47.29.231;7541.61620139707;2073.206424710826;0.0;0.0
255.47.29.239;19722.633123399053;18703.437089925894;0.0;0.0
255.47.43.184;77657.75513647219;73674.3264198368;0.0;0.0
255.47.70.100;119267.21572878436;109709.75136757789;0.0;0.0
255.47.70.66;245116.88947673832;232917.80352594683;0.0;0.0
255.47.74.149;1301.60808563066;1239.8478984819872;0.0;0.0
255.47.79.120;142137.32552530276;133160.89177130567;0.0;0.0
255.47.99.91;26.501178741500002;12.8722190857;0.0;0.0
26.241.32.165;5236.143827438999;529.43992614741;0.0;0.0
27.240.137.121;323.602914810072;243.10708045947996;320.21594047535996;243.10708045947996
27.244.114.153;1.97005271912;0.0;0.0;0.0
28.26.71.50;2208.806991577;335.512161255;0.0;0.0
28.61.111.186;62338.85574344294;14277.685880660298;0.0;0.0
30.21.15.40;181.980848312738;1.067161560059;0.0;0.0
30.252.7.152;6588.062524794999;0.0;0.0;0.0
31.162.20.128;1315.04130363898;1251.7502307857371;0.0;0.0
32.0.114.109;3186.8472099314495;2907.014131548;0.0;0.0
32.0.190.0;1951.5967369085697;1556.7345619199;0.0;0.0
32.0.219.34;3834.89942551085;3653.9349555945855;0.0;0.0
32.0.219.46;20746.610879886783;19653.38182450665;0.0;0.0
32.0.219.47;4.33206558228;0.581979751587;0.0;0.0
32.0.70.42;38483.752727507184;34300.265312198215;0.0;0.0
32.10.110.154;121701.98917391124;108508.2595348081;0.0;0.0
32.10.111.129;78150.81405637588;72277.06432342883;0.0;0.0
32.10.111.228;23852.18071937807;22842.16833112511;0.0;0.0
32.10.111.230;5063.6157989524;4687.944889071568;0.0;0.0
32.10.117.65;34513.67521291355;9867.89155006759;0.0;0.0
32.10.126.197;34847.92232510073;32353.76524926262;0.0;0.0
32.10.127.170;24344.213485701846;22943.29738617407;0.0;0.0
32.100.107.144;2239.3798828173103;2092.509269711315;0.0;0.0
32.100.109.151;2161.2069606802897;2016.3502693208761;0.0;0.0
32.100.144.30;176.42021179199;91.87746047987;0.0;0.0
32.100.15.33;2181.39028548992;2057.348489758882;0.0;0.0
32.100.174.57;6154.466867452529;5800.042390822044;0.0;0.0
32.100.19.242;2652179.200410859;2531929.5482633878;0.0;0.0
32.100.222.179;164142.25983621602;159590.12556074178;0.0;0.0
32.100.30.32;6917.641401287209;6329.391002649929;0.0;0.0
32.100.34.226;2353.7237644219003;2194.25964355237;0.0;0.0
32.100.35.122;2503.83305549842;2385.9789371465477;0.0;0.0
32.100.41.106;3970.8583354905295;3404.6804904927467;0.0;0.0
32.100.43.113;87.34488487247;53.25698852534;0.0;0.0
32.101.171.226;69434.93962285374;62732.39111897722;0.0;0.0
32.101.181.166;4236.474514006;3807.4359893809997;0.0;0.0
32.101.239.147;2.02083587646;0.0;0.0;0.0
32.112.100.37;15899.915933613134;15126.24621390999;0.0;0.0
32.112.127.49;375.89216232277;357.524871826;0.0;0.0
32.112.19.162;1331370.4712390658;1262483.2251071644;0.0;0.0
32.112.25.26;608034.9328517874;578135.8437538443;0.0;0.0
32.112.32.105;116361.2027168234;107545.15290257281;0.0;0.0
32.114.129.82;1362291.9106487297;1211719.9974050499;0.0;0.0
32.114.130.105;1.52397155762;0.0;0.0;0.0
32.114.130.61;4.21905517578;0.5099773406979999;0.0;0.0
32.114.134.254;24514.823675151085;22987.54739761352;24513.990640635704;22987.54739761352
32.114.139.117;206781.44049646464;199353.29651832505;0.0;0.0
32.114.147.248;15.57993888855;0.0;0.0;0.0
32.114.147.67;4680.14645576498;4454.2939662936;0.0;0.0
32.114.158.62;11.9109153748;0.0;0.0;0.0
32.114.160.54;83504.62389005991;79797.31321332006;0.0;0.0
32.114.169.245;7777.337074290981;7373.477458949104;0.0;0.0
32.114.181.160;49838.28258513051;46859.53164100549;0.0;0.0
32.114.181.19;54758.649587640815;52099.56383705294;50.65894126890001;18.58210563661
32.114.203.0;4648.976564410061;4371.738672255992;0.0;0.0
32.114.205.82;7.338047027589999;0.8590221405030001;0.0;0.0
32.114.207.202;7497.94125556729;6631.743669512327;0.0;0.0
32.114.221.19;1.87993049622;0.0;0.0;0.0
32.114.226.213;31.243801116900002;0.6780624389650001;0.0;0.0
32.114.233.225;1323.8568305954798;1259.45758819646;0.0;0.0
32.116.11.177;38614.06612400325;22572.43776321879;0.0;0.0
32.116.149.23;12.913703918449;1.522064208985;12.00580596923;1.522064208985
32.116.155.29;1673.86674881018;1575.41394233666;0.0;0.0
32.116.179.20;1901.731014251;1262.817621228721;0.0;0.0
32.116.203.105;1316.40291213539;1199.655055997114;0.0;0.0
32.116.247.129;17901.26085281308;15903.235673907471;0.0;0.0
32.116.252.135;3973.47927092569;2501.060724258431;0.0;0.0
32.116.253.105;3341.9549465210002;2463.085412975625;0.0;0.0
32.116.26.166;2157.8691005750597;2036.544322970947;0.0;0.0
32.116.29.39;161.19694709799998;5.27906417847;0.0;0.0
32.116.40.54;30462.50844000784;27232.447385772633;0.0;0.0
32.116.54.151;709.2390060419999;0.0;0.0;0.0
32.117.11.170;11569.939374938938;10391.819477084568;0.0;0.0
32.117.164.168;34821.81143761703;21835.951566691754;0.0;0.0
32.117.166.221;4890.1062011676;4481.070756909941;0.0;0.0
32.117.167.113;1737.67185210768;1251.0521411877291;0.0;0.0
32.117.176.121;127758.50963598215;121374.47023400241;0.0;0.0
32.117.248.223;2422.1072196934;170.33720016453;0.0;0.0
32.117.51.229;22239.495038975998;18151.4115334087;0.0;0.0
32.117.61.203;57931.31685257688;48895.25413512923;0.0;0.0
32.117.77.210;12.31408119202;1.329898834229;0.0;0.0
32.117.97.80;4259.42897796702;4041.009187702639;0.0;0.0
32.12.212.84;13647.15814595186;13091.256856869813;0.0;0.0
32.12.69.230;452105.2968497998;393755.6960582103;44332.958221448935;40692.16203689835
32.12.80.6;23708.690881735754;20865.950822817158;0.0;0.0
32.12.86.74;400.1410007477;345.8752632141001;0.0;0.0
32.122.131.28;2796.4193820993;2657.154560084272;0.0;0.0
32.122.145.70;2408.42604636572;2300.2145290338076;0.0;0.0
32.122.150.232;17616.744995118417;17264.49894905384;0.0;0.0
32.122.166.245;11793.9760684958;10937.601089479114;0.0;0.0
32.122.168.150;61284.14559365314;50328.1702995252;0.0;0.0
32.122.220.84;25052.54912376;21899.158000944;0.0;0.0
32.122.227.149;292239.6860122545;199924.13592338611;0.0;0.0
32.122.248.213;2369.6980476418203;2242.5303459213483;0.0;0.0
32.124.128.116;1337.48507499456;1280.4179191556589;0.0;0.0
32.126.132.54;1942058.8123797993;1710895.2744006866;1908336.5409373718;1680568.4585570907
32.126.135.186;2368.59464645112;1972.140073778;0.0;0.0
32.126.139.198;2099.522113796504;1908.0703258497326;2098.7110137904;1908.0703258497326
32.126.169.10;192272.45211593978;175865.92173593058;0.0;0.0
32.126.169.230;4190.16146659965;3808.691024774056;0.0;0.0
32.126.177.134;96022.86887167626;92036.33522988486;0.0;0.0
32.126.180.38;42108.173370333636;40511.83938974748;0.0;0.0
32.126.182.178;8.88109207153;0.0;0.0;0.0
32.126.244.224;5.27381896973;0.0;0.0;0.0
32.127.11.165;26.67617797847;10.68758964538;0.0;0.0
32.127.110.150;5195.215463632479;4721.069335938026;0.0;0.0
32.127.110.154;123122.3363876276;116994.06147001969;0.0;0.0
32.127.18.115;10207.46874808545;9583.615064623078;0.0;0.0
32.127.19.245;1225.1200675985501;1166.1400795031589;0.0;0.0
32.127.29.127;21007.719278350658;19841.82810782294;0.0;0.0
32.127.31.33;43224.30992125495;41055.51648139197;0.0;0.0
32.127.32.171;31129.07481192658;29975.291252145453;0.0;0.0
32.127.35.2;15991.49823188559;14067.839622500353;0.0;0.0
32.127.36.142;19285.739898684253;17105.794191363355;0.0;0.0
32.127.37.150;525856.4732071562;485208.5995678854;0.0;0.0
32.127.4.77;71651.07560158822;68281.36777878602;0.0;0.0
32.127.40.80;47391.759633974754;45206.60805710446;0.0;0.0
32.127.42.95;26.58605575566;10.70952415467;0.0;0.0
32.127.44.177;59258.09216497416;54731.84871674305;0.0;0.0
32.127.44.90;11260.629892342771;10676.91826821008;0.0;0.0
32.127.47.158;4.12797927856;0.5888938903809999;0.0;0.0
32.127.47.214;26096.22550011063;25515.95139504239;0.0;0.0
32.127.47.29;2097.3532199893;1957.985877988713;0.0;0.0
32.127.5.155;99216.7546748914;87638.91148569042;0.0;0.0
32.127.57.239;271250.0784395897;260374.67646588656;0.0;0.0
32.127.59.58;81996.3128566728;77299.37243462332;0.0;0.0
32.127.60.117;457.55124092057;280.92288970993997;0.0;0.0
32.127.82.78;8742.964982983649;8263.632535928822;0.0;0.0
32.127.84.119;8823.765516279;8645.567178735;0.0;0.0
32.127.96.90;134104.83074191143;128155.81154818233;0.0;0.0
32.136.71.69;15862.346410749089;15121.86598778212;0.0;0.0
32.136.92.0;5805.290937422171;5496.143341057623;0.0;0.0
32.137.100.116;38149.36733245882;31305.463790905007;0.0;0.0
32.137.100.159;13421.877622619952;12207.193374630762;0.0;0.0
32.137.100.249;16893.26691626647;15782.646656019077;0.0;0.0
32.137.101.116;2667.46640205947;2431.076765058452;0.0;0.0
32.137.101.159;17249.19176102351;12995.475292210394;0.0;0.0
32.137.112.230;32812.99066542531;31410.657405838;0.0;0.0
32.137.113.114;32226.89771650282;25658.492326759027;0.0;0.0
32.137.113.17;2775.31480789271;2641.884326935;0.0;0.0
32.137.114.224;25630.805969247413;23575.65712928327;0.0;0.0
32.137.115.68;3336.9207382212003;3252.5839805616997;0.0;0.0
32.137.115.87;5.681991577150001;0.6699562072749999;0.0;0.0
32.137.115.90;407407.20248240227;368041.30434992316;0.0;0.0
32.137.116.58;2390.4411792762803;2260.454654695859;0.0;0.0
32.137.117.160;1327.3811340283498;1267.08412170231;0.0;0.0
32.137.120.126;2828.035116197;2063.6277198779;0.0;0.0
32.137.121.232;25339.366912846162;23038.40780259118;0.0;0.0
32.137.121.74;96.78006172180001;88.5071754456;0.0;0.0
32.137.122.222;2914.30139541654;2763.8344764655135;0.0;0.0
32.137.123.126;2141.8809890777998;2018.407106397363;0.0;0.0
32.137.123.74;468.71900558447004;431.957006454;0.0;0.0
32.137.125.242;100.40998458899999;92.1192169189;0.0;0.0
32.137.127.226;1362.43486404132;1274.261951446709;0.0;0.0
32.137.8.115;24812.72077562574;23804.77595329327;0.0;0.0
32.137.96.100;3988.2147312215;3508.6383819657694;0.0;0.0
32.137.96.116;26563.721179973596;23573.772430418303;0.0;0.0
32.137.96.159;3811.8121623933903;3488.9862537391964;0.0;0.0
32.137.96.189;23.44894409184;8.86678695679;0.0;0.0
32.137.96.246;5269.287109370639;4871.539115897208;0.0;0.0
32.137.97.116;80892.31729509502;44758.92996790294;0.0;0.0
32.137.97.159;1543.3361530295;1419.4540977465701;0.0;0.0
32.137.98.116;10949.45621490572;6172.874689103179;0.0;0.0
32.137.98.159;17435.2653026647;11723.769903189514;0.0;0.0
32.137.98.206;218648.6599446541;207841.97282787;0.0;0.0
32.137.98.252;29.183864593540005;11.29937171936;0.0;0.0
32.137.99.116;48791.37325286261;33836.33923531111;0.0;0.0
32.138.196.253;488984.80773017317;441508.74662401585;0.0;0.0
32.138.208.138;19932.107686997904;16379.739046100047;0.0;0.0
32.138.212.118;409138.0894183588;386801.9440174429;0.0;0.0
32.138.214.230;22566.103935248066;21513.27753068314;0.0;0.0
32.138.222.102;1333.4274291951997;1198.9111900353582;0.0;0.0
32.139.192.112;3559.56172943033;3284.5768928473485;0.0;0.0
32.139.193.73;134605.65161706787;123284.38520429718;0.0;0.0
32.139.220.154;24.949073791500002;11.3344192505;0.0;0.0
32.139.38.186;28402.289867418724;26944.54860686732;0.0;0.0
32.139.48.226;6627.671003344;6471.0679054189995;0.0;0.0
32.139.51.162;598755.6860443213;546673.4776493392;0.0;0.0
32.15.27.56;1.19996070862;0.0;0.0;0.0
32.15.63.241;1.42097473145;0.0;0.0;0.0
32.160.173.74;40637.80736924408;36902.98485758269;0.0;0.0
32.160.192.110;22752.760171905677;20965.498685815335;0.0;0.0
32.160.26.156;1777.59933471344;1643.936157223088;0.0;0.0
32.161.240.62;276363.9447688565;266396.73900580406;0.0;0.0
32.161.243.10;1298.76422881659;1182.355642318799;0.0;0.0
32.161.251.190;1452.5969028479701;1367.8750991820002;0.0;0.0
32.162.102.199;34171.15640640483;30900.020360941275;0.0;0.0
32.162.105.150;30211.613416673015;28586.59482002215;29745.082378388743;28145.70045471179
